,Vehicle ID,Year,Class,Drive,Transmission,Engine Cylinders,Engine Displacement,Turbocharger,Supercharger,Fuel Type,Fuel Economy Score,Gasoline/Electricity Blended
32229,32744,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,6,3,0,0,Gasoline or E85,4,FALSE
32230,32371,2013,Two Seaters,Rear-Wheel Drive,Automatic (S6),8,6.2,0,0,Regular,4,FALSE
32231,32355,2013,Two Seaters,Rear-Wheel Drive,Manual 6-Speed,8,6.2,0,1,Premium,4,FALSE
32232,32356,2013,Two Seaters,Rear-Wheel Drive,Manual 6-Speed,8,7,0,0,Premium,4,FALSE
32233,32370,2013,Two Seaters,Rear-Wheel Drive,Manual 6-Speed,8,6.2,0,0,Regular,4,FALSE
32234,32543,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,1.4,1,0,Regular,8,FALSE
32235,32545,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,1.8,0,0,Regular,7,FALSE
32236,32541,2013,Midsize Cars,Front-Wheel Drive,Manual 6-Speed,4,1.4,1,0,Regular,8,FALSE
32237,32544,2013,Midsize Cars,Front-Wheel Drive,Manual 6-Speed,4,1.8,0,0,Regular,8,FALSE
32238,32540,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-Speed,4,1.4,1,0,Regular,8,FALSE
32239,32542,2013,Midsize Cars,Front-Wheel Drive,Manual 6-Speed,4,1.4,1,0,Regular,8,FALSE
32240,32636,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,4,2.4,0,0,Regular,6,FALSE
32241,32637,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,4,2.4,0,0,Gasoline or E85,6,FALSE
32242,33235,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Regular,4,FALSE
32243,33236,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Gasoline or E85,4,FALSE
32244,32739,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Gasoline or E85,5,FALSE
32245,32740,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,4,2.4,0,0,Regular,7,FALSE
32246,32741,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Regular,5,FALSE
32247,32742,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,4,2.4,0,0,Gasoline or E85,7,FALSE
32248,32431,2013,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,6,4.3,0,0,Regular,4,FALSE
32249,32432,2013,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,5.3,0,0,Gasoline or E85,3,FALSE
32250,32433,2013,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,5.3,0,0,Gasoline or E85,2,FALSE
32251,32442,2013,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 4-Speed,8,5.3,0,0,Gasoline or E85,2,FALSE
32252,32435,2013,"Vans, Cargo Type",All-Wheel Drive,Automatic 4-Speed,8,5.3,0,0,Gasoline or E85,2,FALSE
32253,32434,2013,"Vans, Cargo Type",All-Wheel Drive,Automatic 4-Speed,8,5.3,0,0,Gasoline or E85,2,FALSE
32254,32443,2013,"Vans, Passenger Type",All-Wheel Drive,Automatic 4-Speed,8,5.3,0,0,Gasoline or E85,2,FALSE
32255,32500,2013,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 6-Speed,8,6,0,0,Gasoline or E85,1,FALSE
32256,32441,2013,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 6-Speed,8,4.8,0,0,Gasoline or E85,2,FALSE
32257,32503,2013,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 6-Speed,8,6,0,0,Gasoline or E85,2,FALSE
32258,32502,2013,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 6-Speed,8,4.8,0,0,Gasoline or E85,2,FALSE
32259,32504,2013,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 6-Speed,8,6,0,0,Gasoline or E85,1,FALSE
32260,32723,2013,Large Cars,Front-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Regular,5,FALSE
32261,32724,2013,Large Cars,Front-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Gasoline or E85,5,FALSE
32262,32970,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,2.5,0,0,Regular,7,FALSE
32263,33165,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,2,1,0,Regular,6,FALSE
32264,32208,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,2.4,0,0,Regular,8,FALSE
32265,32626,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic (variable gear ratios),8,6,0,0,Regular,5,FALSE
32266,32628,2013,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic (variable gear ratios),8,6,0,0,Regular,5,FALSE
32267,32413,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 4-Speed,6,4.3,0,0,Regular,4,FALSE
32268,32416,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 4-Speed,8,4.8,0,0,Gasoline or E85,3,FALSE
32269,32414,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,5.3,0,0,Gasoline or E85,4,FALSE
32270,32417,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,6.2,0,0,Gasoline or E85,2,FALSE
32271,32415,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,5.3,0,0,Gasoline or E85,4,FALSE
32272,32423,2013,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 4-Speed,6,4.3,0,0,Regular,3,FALSE
32273,32425,2013,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 4-Speed,8,4.8,0,0,Gasoline or E85,3,FALSE
32274,32424,2013,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,8,5.3,0,0,Gasoline or E85,4,FALSE
32275,32426,2013,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,8,6.2,0,0,Gasoline or E85,2,FALSE
32276,32576,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),4,1.4,1,0,Regular,8,FALSE
32277,32692,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),4,1.8,0,0,Regular,7,FALSE
32278,32691,2013,Compact Cars,Front-Wheel Drive,Manual 5-Speed,4,1.8,0,0,Regular,8,FALSE
32279,32575,2013,Compact Cars,Front-Wheel Drive,Manual 6-Speed,4,1.4,1,0,Regular,8,FALSE
32280,32599,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,1.4,1,0,Regular,8,FALSE
32281,32709,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,1.8,0,0,Regular,7,FALSE
32282,32708,2013,Midsize Cars,Front-Wheel Drive,Manual 5-Speed,4,1.8,0,0,Regular,8,FALSE
32283,32598,2013,Midsize Cars,Front-Wheel Drive,Manual 6-Speed,4,1.4,1,0,Regular,8,FALSE
32284,33317,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,1.4,1,0,Regular,7,FALSE
32285,33316,2013,Midsize Cars,Front-Wheel Drive,Manual 6-Speed,4,1.4,1,0,Regular,8,FALSE
32286,32677,2013,Subcompact Cars,Front-Wheel Drive,Automatic 4-Speed,4,1.2,0,0,Regular,8,FALSE
32287,32567,2013,Subcompact Cars,Front-Wheel Drive,Manual 5-Speed,4,1.2,0,0,Regular,9,FALSE
32288,32470,2013,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,5.3,0,0,Gasoline or E85,4,FALSE
32289,32480,2013,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 6-Speed,8,5.3,0,0,Gasoline or E85,4,FALSE
32290,32471,2013,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,6,0,0,Regular,1,FALSE
32291,32513,2013,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 6-Speed,8,6,0,0,Regular,1,FALSE
32292,32468,2013,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,5.3,0,0,Gasoline or E85,4,FALSE
32293,32479,2013,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 6-Speed,8,5.3,0,0,Gasoline or E85,4,FALSE
32294,32645,2013,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic (variable gear ratios),8,6,0,0,Regular,5,FALSE
32295,32650,2013,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic (variable gear ratios),8,6,0,0,Regular,5,FALSE
32296,33135,2013,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Regular,4,FALSE
32297,33132,2013,Standard Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Regular,4,FALSE
32298,32655,2013,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,1.4,0,0,Premium Gas or Electricity,10,FALSE
32299,32973,2013,Midsize Cars,Front-Wheel Drive,Automatic 4-Speed,4,2.4,0,0,Regular,6,FALSE
32300,32971,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Gasoline or E85,5,FALSE
32301,32972,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-Speed,4,2.4,0,0,Regular,6,FALSE
32302,32996,2013,Large Cars,Rear-Wheel Drive,Automatic 5-Speed,8,5.7,0,0,Midgrade,4,FALSE
32303,32998,2013,Large Cars,Rear-Wheel Drive,Automatic 8-Speed,6,3.6,0,0,Regular,6,FALSE
32304,33000,2013,Large Cars,Rear-Wheel Drive,Automatic 8-Speed,6,3.6,0,0,Gasoline or E85,6,FALSE
32305,32913,2013,Compact Cars,Front-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Gasoline or E85,5,FALSE
32306,32914,2013,Compact Cars,Front-Wheel Drive,Automatic 6-Speed,4,2.4,0,0,Regular,5,FALSE
32307,32995,2013,Large Cars,All-Wheel Drive,Automatic 5-Speed,8,5.7,0,0,Midgrade,4,FALSE
32308,32997,2013,Large Cars,All-Wheel Drive,Automatic 8-Speed,6,3.6,0,0,Regular,5,FALSE
32309,32999,2013,Large Cars,All-Wheel Drive,Automatic 8-Speed,6,3.6,0,0,Gasoline or E85,5,FALSE
32310,32994,2013,Large Cars,Rear-Wheel Drive,Automatic 5-Speed,8,6.4,0,0,Premium,4,FALSE
32311,32808,2013,Minivan - 2WD,Front-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Gasoline or E85,5,FALSE
32312,33337,2013,Subcompact Cars,Front-Wheel Drive,Automatic (A1),6,3,0,0,Electricity,10,FALSE
32313,32981,2013,Midsize Cars,Front-Wheel Drive,Automatic 4-Speed,4,2.4,0,0,Regular,6,FALSE
32314,32974,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Gasoline or E85,5,FALSE
32315,32980,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-Speed,4,2.4,0,0,Regular,6,FALSE
32316,32976,2013,Midsize Cars,Rear-Wheel Drive,Automatic 5-Speed,8,5.7,0,0,Midgrade,4,FALSE
32317,32977,2013,Midsize Cars,Rear-Wheel Drive,Automatic 5-Speed,6,3.6,0,0,Regular,5,FALSE
32318,32978,2013,Midsize Cars,Rear-Wheel Drive,Manual 6-Speed,8,5.7,0,0,Premium,4,FALSE
32319,32975,2013,Midsize Cars,Rear-Wheel Drive,Automatic 5-Speed,8,6.4,0,0,Premium,4,FALSE
32320,32979,2013,Midsize Cars,Rear-Wheel Drive,Manual 6-Speed,8,6.4,0,0,Premium,4,FALSE
32321,33002,2013,Large Cars,Rear-Wheel Drive,Automatic 5-Speed,8,5.7,0,0,Midgrade,4,FALSE
32322,33003,2013,Large Cars,Rear-Wheel Drive,Automatic 5-Speed,6,3.6,0,0,Regular,5,FALSE
32323,33006,2013,Large Cars,Rear-Wheel Drive,Automatic 5-Speed,6,3.6,0,0,Gasoline or E85,5,FALSE
32324,33005,2013,Large Cars,Rear-Wheel Drive,Automatic 8-Speed,6,3.6,0,0,Regular,6,FALSE
32325,33008,2013,Large Cars,Rear-Wheel Drive,Automatic 8-Speed,6,3.6,0,0,Gasoline or E85,6,FALSE
32326,33001,2013,Large Cars,All-Wheel Drive,Automatic 5-Speed,8,5.7,0,0,Midgrade,4,FALSE
32327,33004,2013,Large Cars,All-Wheel Drive,Automatic 8-Speed,6,3.6,0,0,Regular,5,FALSE
32328,33007,2013,Large Cars,All-Wheel Drive,Automatic 8-Speed,6,3.6,0,0,Gasoline or E85,5,FALSE
32329,33009,2013,Large Cars,Rear-Wheel Drive,Automatic 5-Speed,8,6.4,0,0,Premium,4,FALSE
32330,33082,2013,Midsize Cars,Front-Wheel Drive,Auto(AM6),4,1.4,1,0,Premium,8,FALSE
32331,32600,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-Speed,4,2,0,0,Regular,7,FALSE
32332,33414,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-Speed,4,2,0,0,Gasoline or E85,7,FALSE
32333,33903,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-Speed,4,2.4,0,0,Regular,6,FALSE
32334,32403,2013,Midsize Cars,Front-Wheel Drive,Manual 6-Speed,4,1.4,1,0,Premium,8,FALSE
32335,32404,2013,Midsize Cars,Front-Wheel Drive,Manual 6-Speed,4,2,0,0,Regular,8,FALSE
32336,33527,2013,Midsize Cars,Front-Wheel Drive,Manual 6-Speed,4,2.4,0,0,Regular,7,FALSE
32337,33166,2013,Midsize Cars,Front-Wheel Drive,Auto(AM6),4,1.4,1,0,Premium,8,FALSE
32338,33167,2013,Midsize Cars,Front-Wheel Drive,Manual 6-Speed,4,1.4,1,0,Premium,8,FALSE
32339,32753,2013,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,3.6,0,0,Gasoline or E85,4,FALSE
32340,32752,2013,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,5.7,0,0,Midgrade,3,FALSE
32341,32755,2013,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 5-Speed,6,3.6,0,0,Gasoline or E85,4,FALSE
32342,32756,2013,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 6-Speed,8,5.7,0,0,Midgrade,3,FALSE
32343,32809,2013,Minivan - 2WD,Front-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Regular,5,FALSE
32344,32810,2013,Minivan - 2WD,Front-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Gasoline or E85,5,FALSE
32345,32832,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Regular,4,FALSE
32346,32815,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 4-Speed,4,2.4,0,0,Regular,5,FALSE
32347,32814,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Gasoline or E85,5,FALSE
32348,33137,2013,Two Seaters,Rear-Wheel Drive,Auto(AM7),8,4.5,0,0,Premium,2,FALSE
32349,33138,2013,Two Seaters,Rear-Wheel Drive,Auto(AM7),8,4.5,0,0,Premium,3,FALSE
32350,33139,2013,Two Seaters,Rear-Wheel Drive,Auto(AM7),8,4.5,0,0,Premium,2,FALSE
32351,33140,2013,Two Seaters,Rear-Wheel Drive,Auto(AM7),8,4.5,0,0,Premium,3,FALSE
32352,33026,2013,Minicompact Cars,Rear-Wheel Drive,Auto(AM7),8,4.3,0,0,Premium,3,FALSE
32353,33141,2013,Minicompact Cars,Rear-Wheel Drive,Auto(AM7),8,4.3,0,0,Premium,3,FALSE
32354,33901,2013,Two Seaters,Rear-Wheel Drive,Auto(AM7),12,6.3,0,0,Premium,2,FALSE
32355,33902,2013,Two Seaters,Rear-Wheel Drive,Auto(AM7),12,6.3,0,0,Premium,2,FALSE
32356,33168,2013,Midsize Cars,Part-time 4-Wheel Drive,Auto(AM7),12,6.3,0,0,Premium,2,FALSE
32357,33169,2013,Midsize Cars,Part-time 4-Wheel Drive,Auto(AM7),12,6.3,0,0,Premium,2,FALSE
32358,33029,2013,Minicompact Cars,Front-Wheel Drive,Automatic 6-Speed,4,1.4,0,0,Premium,8,FALSE
32359,33027,2013,Minicompact Cars,Front-Wheel Drive,Manual 5-Speed,4,1.4,1,0,Premium,8,FALSE
32360,33030,2013,Minicompact Cars,Front-Wheel Drive,Manual 5-Speed,4,1.4,0,0,Premium,9,FALSE
32361,33028,2013,Minicompact Cars,Front-Wheel Drive,Manual 5-Speed,4,1.4,1,0,Premium,8,FALSE
32362,33396,2013,Minicompact Cars,Front-Wheel Drive,Automatic (A1),6,3,0,0,Electricity,10,FALSE
32363,33336,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,2,0,0,Regular Gas and Electricity,10,TRUE
32364,33010,2013,Large Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,2,0,0,Regular,10,FALSE
32365,33213,2013,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,4.6,0,0,Gasoline or E85,3,FALSE
32366,33215,2013,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,5.4,0,0,Gasoline or E85,2,FALSE
32367,33219,2013,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 4-Speed,8,4.6,0,0,Gasoline or E85,2,FALSE
32368,33220,2013,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 4-Speed,8,5.4,0,0,Gasoline or E85,2,FALSE
32369,33214,2013,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,4.6,0,0,Gasoline or E85,3,FALSE
32370,33216,2013,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,5.4,0,0,Gasoline or E85,2,FALSE
32371,33218,2013,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 5-Speed,10,6.8,0,0,Regular,1,FALSE
32372,33217,2013,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,5.4,0,0,Gasoline or E85,2,FALSE
32373,33222,2013,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 5-Speed,10,6.8,0,0,Regular,1,FALSE
32374,33221,2013,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 4-Speed,8,5.4,0,0,Gasoline or E85,2,FALSE
32375,32240,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,3.5,0,0,Regular,5,FALSE
32376,32241,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,3.7,0,0,Regular,4,FALSE
32377,33379,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,3.5,0,0,Regular,5,FALSE
32378,32237,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),6,3.5,0,0,Regular,5,FALSE
32379,32238,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),6,3.7,0,0,Regular,5,FALSE
32380,32236,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,4,2,1,0,Regular,6,FALSE
32381,32369,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),4,2,1,0,Regular,6,FALSE
32382,32457,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),4,1.6,1,0,Regular,6,FALSE
32383,32367,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),4,2.5,0,0,Regular,6,FALSE
32384,32368,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),4,2,1,0,Regular,6,FALSE
32385,33017,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),4,1.6,1,0,Regular,7,FALSE
32386,33245,2013,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,5.4,0,0,Gasoline or E85,3,FALSE
32387,33251,2013,Standard Sport Utility Vehicle 4WD,Part-time 4-Wheel Drive,Automatic 6-Speed,8,5.4,0,0,Gasoline or E85,3,FALSE
32388,32262,2013,Standard Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),6,3.5,0,0,Gasoline or E85,5,FALSE
32389,33252,2013,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,3.5,1,0,Regular,4,FALSE
32390,35485,2013,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,3.5,0,0,Regular,4,FALSE
32391,32242,2013,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,3.5,0,0,Gasoline or E85,4,FALSE
32392,32263,2013,Standard Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),6,3.5,0,0,Regular,5,FALSE
32393,32222,2013,Standard Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,4,2,1,0,Regular,6,FALSE
32394,33184,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic (S6),8,6.2,0,0,Regular,3,FALSE
32395,33188,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic (S6),6,3.5,1,0,Regular,4,FALSE
32396,33187,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,6,3.5,1,0,Regular,4,FALSE
32397,33183,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic (S6),8,5,0,0,Gasoline or E85,4,FALSE
32398,33186,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic (S6),6,3.7,0,0,Gasoline or E85,4,FALSE
32399,33182,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,5,0,0,Gasoline or E85,4,FALSE
32400,33185,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,6,3.7,0,0,Gasoline or E85,4,FALSE
32401,33198,2013,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic (S6),8,6.2,0,0,Regular,2,FALSE
32402,33204,2013,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic (S6),6,3.5,1,0,Regular,4,FALSE
32403,33203,2013,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic 6-Speed,6,3.5,1,0,Regular,4,FALSE
32404,33200,2013,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic (S6),8,5,0,0,Gasoline or E85,3,FALSE
32405,33202,2013,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic (S6),6,3.7,0,0,Gasoline or E85,4,FALSE
32406,33199,2013,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic 6-Speed,8,5,0,0,Gasoline or E85,3,FALSE
32407,33201,2013,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic 6-Speed,6,3.7,0,0,Gasoline or E85,4,FALSE
32408,33197,2013,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic (S6),8,6.2,0,0,Regular,2,FALSE
32409,32525,2013,Subcompact Cars,Front-Wheel Drive,Auto(AM6),4,1.6,0,0,Regular,8,FALSE
32410,32526,2013,Subcompact Cars,Front-Wheel Drive,Manual 5-Speed,4,1.6,0,0,Regular,8,FALSE
32411,32527,2013,Subcompact Cars,Front-Wheel Drive,Auto(AM6),4,1.6,0,0,Regular,8,FALSE
32412,32266,2013,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,3.5,0,0,Regular,4,FALSE
32413,32267,2013,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,3.5,1,0,Regular,4,FALSE
32414,32264,2013,Standard Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),6,3.5,0,0,Regular,5,FALSE
32415,33024,2013,Compact Cars,Front-Wheel Drive,Automatic (A1),6,3,0,0,Electricity,10,FALSE
32416,32915,2013,Compact Cars,Front-Wheel Drive,Auto(AM6),4,2,0,0,Regular,8,FALSE
32417,32916,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),4,2,0,0,Regular,8,FALSE
32418,32917,2013,Compact Cars,Front-Wheel Drive,Manual 5-Speed,4,2,0,0,Regular,8,FALSE
32419,32918,2013,Compact Cars,Front-Wheel Drive,Manual 6-Speed,4,2,1,0,Regular,7,FALSE
32420,32919,2013,Compact Cars,Front-Wheel Drive,Auto(AM6),4,2,0,0,Gasoline or E85,8,FALSE
32421,32920,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),4,2,0,0,Gasoline or E85,8,FALSE
32422,32921,2013,Compact Cars,Front-Wheel Drive,Manual 5-Speed,4,2,0,0,Gasoline or E85,8,FALSE
32423,32922,2013,Compact Cars,Front-Wheel Drive,Auto(AM6),4,2,0,0,Gasoline or E85,8,FALSE
32424,33088,2013,Midsize Cars,All-Wheel Drive,Automatic (S6),4,2,1,0,Regular,6,FALSE
32425,33398,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,2,0,0,Regular Gas and Electricity,10,TRUE
32426,33085,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,1.6,1,0,Regular,7,FALSE
32427,33086,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,2,1,0,Regular,7,FALSE
32428,33087,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,2.5,0,0,Regular,7,FALSE
32429,33280,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,1.6,1,0,Regular,7,FALSE
32430,33084,2013,Midsize Cars,Front-Wheel Drive,Manual 6-Speed,4,1.6,1,0,Regular,8,FALSE
32431,33083,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,2,0,0,Regular,10,FALSE
32432,32244,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 6-Speed,6,3.7,0,0,Regular,6,FALSE
32433,32246,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 6-Speed,8,5,0,0,Regular,5,FALSE
32434,32245,2013,Subcompact Cars,Rear-Wheel Drive,Manual 6-Speed,6,3.7,0,0,Regular,5,FALSE
32435,32247,2013,Subcompact Cars,Rear-Wheel Drive,Manual 6-Speed,8,5,0,0,Regular,4,FALSE
32436,32391,2013,Subcompact Cars,Rear-Wheel Drive,Manual 6-Speed,8,5.8,0,1,Premium,4,FALSE
32437,32248,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 6-Speed,6,3.7,0,0,Regular,6,FALSE
32438,32232,2013,Large Cars,All-Wheel Drive,Automatic (S6),6,3.5,0,0,Regular,5,FALSE
32439,32233,2013,Large Cars,All-Wheel Drive,Automatic (S6),6,3.5,1,0,Regular,5,FALSE
32440,32234,2013,Large Cars,All-Wheel Drive,Automatic (S6),6,3.5,0,0,Gasoline or E85,5,FALSE
32441,32235,2013,Large Cars,Front-Wheel Drive,Automatic (S6),6,3.5,0,0,Regular,6,FALSE
32442,32790,2013,Large Cars,Front-Wheel Drive,Automatic (S6),4,2,1,0,Regular,7,FALSE
32443,32259,2013,Large Cars,Front-Wheel Drive,Automatic (S6),6,3.5,0,0,Gasoline or E85,6,FALSE
32444,33015,2013,Special Purpose Vehicle 2WD,Front-Wheel Drive,Automatic 4-Speed,4,2,0,0,Regular,6,FALSE
